_id,COMMON NAME,LATITUDE,LONGITUDE,OBSERVATION DATE
635ef6f25884f45429e603cb,Cattle Egret,3.9690857,-73.0458342,1970-05-25
635ef6f55884f45429e60419,Cattle Egret,2.4478329,-76.5856934,1970-06-20
635ef70e5884f45429e60625,Cattle Egret,3.2051037,-76.4892639,1973-03-08
635ef71c5884f45429e6076b,Cattle Egret,3.8813708,-76.3508981,1973-04-21
635ef7205884f45429e607bf,Cattle Egret,5.2658000,-74.4045000,1973-07-21
635ef72c5884f45429e608d6,Cattle Egret,3.2076000,-76.2429000,1974-03-02
635ef7395884f45429e60a01,Cattle Egret,3.8813708,-76.3508981,1974-07-15
635ef83a5884f45429e61f5d,Cattle Egret,3.5390644,-76.4088993,1975-07-02
635ef83a5884f45429e61f5e,Cattle Egret,3.5390644,-76.4088993,1975-07-06
635ef83a5884f45429e61f5f,Cattle Egret,3.5390644,-76.4088993,1975-07-06
635ef83a5884f45429e61f60,Cattle Egret,3.5390644,-76.4088993,1975-07-02
635ef83a5884f45429e61f61,Cattle Egret,3.5390644,-76.4088993,1975-07-02
635ef83a5884f45429e61f62,Cattle Egret,3.5390644,-76.4088993,1975-07-06
635ef83a5884f45429e61f63,Cattle Egret,3.5390644,-76.4088993,1975-07-06
635ef83a5884f45429e61f64,Cattle Egret,3.5390644,-76.4088993,1975-07-02
635ef88d5884f45429e62674,Cattle Egret,11.0045564,-74.8168945,1976-03-19
635ef89f5884f45429e627f4,Cattle Egret,5.3411087,-72.4006963,1976-10-09
635ef8a25884f45429e62839,Cattle Egret,10.4264494,-75.1215506,1977-08-19
635ef8a55884f45429e6286d,Cattle Egret,10.4903438,-75.1164865,1977-09-06
635ef8a55884f45429e6286e,Cattle Egret,10.4264494,-75.1215506,1977-09-25
635ef8aa5884f45429e628e4,Cattle Egret,2.9280510,-75.2960604,1978-01-24
635ef8d45884f45429e62c82,Cattle Egret,3.5004849,-76.3493371,1978-09-15
635ef8d45884f45429e62c83,Cattle Egret,3.5004849,-76.3493371,1978-09-15
635ef90f5884f45429e631ed,Cattle Egret,11.2707200,-74.0730077,1979-08-08
635ef90f5884f45429e631ee,Cattle Egret,10.9977425,-74.6949291,1979-08-07
635ef90f5884f45429e631ef,Cattle Egret,11.3057760,-73.9470172,1979-08-08
635ef90f5884f45429e631f0,Cattle Egret,11.3057760,-73.9470172,1979-08-08
635ef9275884f45429e63412,Cattle Egret,3.8813708,-76.3508981,1979-08-14
635ef9275884f45429e63413,Cattle Egret,3.8813708,-76.3508981,1979-08-14
635ef9275884f45429e63414,Cattle Egret,3.5008514,-76.7214584,1979-08-20
635ef9275884f45429e63415,Cattle Egret,3.5008514,-76.7214584,1979-08-20
635ef9535884f45429e63825,Cattle Egret,11.2096264,-74.2295023,1981-12-12
635ef9535884f45429e63826,Cattle Egret,11.3057760,-73.9470172,1981-12-15
635ef95e5884f45429e63927,Cattle Egret,11.2775234,-73.2956885,1982-03-26
635ef95e5884f45429e63928,Cattle Egret,11.4047479,-73.0990563,1982-03-26
635ef9685884f45429e63a13,Cattle Egret,10.9921711,-74.5622349,1982-03-24
635ef9685884f45429e63a14,Cattle Egret,11.3057760,-73.9470172,1982-03-21
635ef97b5884f45429e63bc6,Cattle Egret,6.4919985,-74.4700842,1982-08-27
635ef9865884f45429e63cc3,Cattle Egret,2.5710000,-77.8970000,1983-01-29
635ef98b5884f45429e63d2d,Cattle Egret,8.8854109,-73.6610985,1983-09-19
635ef98d5884f45429e63d70,Cattle Egret,9.0315779,-74.0057087,1983-09-19
635ef9905884f45429e63db5,Cattle Egret,3.4491536,-76.5688705,1984-09-19
635ef99b5884f45429e63eab,Cattle Egret,3.4641860,-76.6400146,1985-12-24
635ef99b5884f45429e63eac,Cattle Egret,3.7168289,-76.9749470,1985-12-28
635ef9a75884f45429e63fcc,Cattle Egret,10.8114712,-75.0726700,1986-01-14
635ef9a85884f45429e63fe4,Cattle Egret,10.4377711,-75.5299598,1986-01-04
635ef9af5884f45429e64080,Cattle Egret,11.0301680,-74.1961670,1986-01-11
635ef9b95884f45429e64154,Cattle Egret,7.8888031,-72.4968910,1986-04-28
635ef9bd5884f45429e641c0,Cattle Egret,7.0763392,-70.7103523,1986-07-15
635ef9c05884f45429e641f5,Cattle Egret,4.3164563,-74.7664797,1986-08-16
635ef9c05884f45429e641f6,Cattle Egret,4.3070220,-74.8034620,1986-08-18
635ef9c05884f45429e641f7,Cattle Egret,4.5825850,-74.2115307,1986-08-18
635ef9c05884f45429e641f8,Cattle Egret,4.3070220,-74.8034620,1986-08-16
635ef9c35884f45429e64235,Cattle Egret,7.0722739,-70.7546997,1986-09-17
635ef9c95884f45429e642ab,Cattle Egret,4.7302826,-74.1493195,1986-11-30
635ef9c95884f45429e642ac,Cattle Egret,4.7302826,-74.1493195,1986-11-02
635ef9c95884f45429e642ad,Cattle Egret,4.7302826,-74.1493195,1986-11-03
635ef9cd5884f45429e64310,Cattle Egret,4.7302826,-74.1493195,1986-12-06
635ef9cd5884f45429e64311,Cattle Egret,4.7302826,-74.1493195,1986-12-13
635ef9cf5884f45429e64343,Cattle Egret,4.7302826,-74.1493195,1987-01-24
635ef9d35884f45429e6439b,Cattle Egret,4.7302826,-74.1493195,1987-02-07
635ef9df5884f45429e644b6,Cattle Egret,3.2846564,-76.5181446,1987-03-25
635ef9df5884f45429e644b7,Cattle Egret,3.2548360,-76.5279293,1987-03-25
635ef9ed5884f45429e645ee,Cattle Egret,4.7302826,-74.1493195,1987-04-04
635ef9ef5884f45429e6461d,Cattle Egret,3.1288606,-76.5936756,1987-04-15
635ef9f15884f45429e6465d,Cattle Egret,2.3328341,-75.7151127,1987-05-06
635ef9f25884f45429e64677,Cattle Egret,4.6580417,-75.9753513,1987-05-19
635ef9f85884f45429e646e0,Cattle Egret,4.7302826,-74.1493195,1987-06-27
635ef9f85884f45429e646e1,Cattle Egret,4.7302826,-74.1493195,1987-06-01
635efa105884f45429e64916,Cattle Egret,10.4012931,-75.5554676,1987-08-16
635efa175884f45429e649b7,Cattle Egret,-3.7943731,-70.4271698,1987-09-25
635efa175884f45429e649b8,Cattle Egret,-3.7943731,-70.4271698,1987-09-13
635efa4e5884f45429e64e88,Cattle Egret,4.7302826,-74.1493195,1987-10-25
635efa4e5884f45429e64e89,Cattle Egret,4.7302826,-74.1493195,1987-10-29
635efa645884f45429e6506f,Cattle Egret,4.7302826,-74.1493195,1987-11-21
635efa6b5884f45429e65114,Cattle Egret,-4.1682682,-69.9955824,1987-12-07
