_id,COMMON NAME,LATITUDE,LONGITUDE,OBSERVATION DATE
635ef6f25884f45429e603cc,Cattle Tyrant,3.9690857,-73.0458342,1970-05-25
635ef74b5884f45429e60bbf,Cattle Tyrant,10.1597000,-75.3017000,1974-08-11
635ef8935884f45429e626f6,Cattle Tyrant,10.5708471,-74.1968536,1976-03-26
635ef8935884f45429e626f7,Cattle Tyrant,11.1200775,-74.2307138,1976-03-19
635ef9535884f45429e63827,Cattle Tyrant,11.2096264,-74.2295023,1981-12-11
635ef95e5884f45429e63929,Cattle Tyrant,11.3064630,-73.1109250,1982-03-26
635ef95f5884f45429e6392a,Cattle Tyrant,11.4047479,-73.0990563,1982-03-26
635ef9685884f45429e63a15,Cattle Tyrant,11.0337740,-74.2082936,1982-03-24
635ef9b95884f45429e64161,Cattle Tyrant,10.4012931,-75.5554676,1986-05-10
635ef9bf5884f45429e641e2,Cattle Tyrant,11.2452010,-74.2147140,1986-07-25
635ef9c35884f45429e64236,Cattle Tyrant,7.0722739,-70.7546997,1986-09-17
635ef9d65884f45429e643df,Cattle Tyrant,11.1490611,-74.2251402,1987-02-02
635ef9d65884f45429e643e0,Cattle Tyrant,11.1490611,-74.2251402,1987-02-01
635ef9d95884f45429e6442d,Cattle Tyrant,7.8888031,-72.4968910,1987-02-18
635ef9dc5884f45429e6446b,Cattle Tyrant,11.2236150,-74.1601181,1987-03-21
635ef9ee5884f45429e6460e,Cattle Tyrant,7.8888031,-72.4968910,1987-04-07
635efa4a5884f45429e64e2b,Cattle Tyrant,6.1878629,-74.9859595,1987-10-27
635efa665884f45429e650a2,Cattle Tyrant,4.0434783,-76.2079920,1987-11-29
635efbfe5884f45429e67347,Cattle Tyrant,4.2002175,-74.6310591,1989-07-05
635efbfe5884f45429e67348,Cattle Tyrant,4.2002175,-74.6310591,1989-07-03
635efc645884f45429e67bec,Cattle Tyrant,10.4252704,-75.5538368,1989-12-10
635efc695884f45429e67c59,Cattle Tyrant,11.2281433,-74.1771806,1989-12-08
635efc805884f45429e67e29,Cattle Tyrant,3.3034830,-73.3618870,1990-03-18
635efca05884f45429e680ff,Cattle Tyrant,4.2002175,-74.6310591,1990-07-13
635efcc15884f45429e683fd,Cattle Tyrant,10.3973254,-75.5592012,1991-07-07
635efcdf5884f45429e68662,Cattle Tyrant,10.4527008,-75.4987335,1991-09-15
635efcdf5884f45429e68663,Cattle Tyrant,10.4527008,-75.4987335,1991-09-10
635efcdf5884f45429e68664,Cattle Tyrant,10.4832544,-75.4916954,1991-09-15
635efcdf5884f45429e68665,Cattle Tyrant,10.4037080,-75.5541420,1991-09-11
635efcfc5884f45429e688f4,Cattle Tyrant,10.8438333,-74.5456667,1992-02-15
635efd2e5884f45429e68d24,Cattle Tyrant,8.8536832,-76.4282756,1992-09-27
635efd315884f45429e68d5f,Cattle Tyrant,11.2104283,-74.2361326,1992-09-08
635efd385884f45429e68dff,Cattle Tyrant,7.0816667,-73.0521667,1992-09-06
635efd385884f45429e68e00,Cattle Tyrant,7.0634153,-73.1167603,1992-09-05
635efd445884f45429e68f0e,Cattle Tyrant,3.8813708,-76.3508981,1992-10-15
635efd505884f45429e68ff5,Cattle Tyrant,1.8876543,-76.2655476,1993-01-05
635efd735884f45429e6930d,Cattle Tyrant,11.3057760,-73.9470172,1993-05-02
635efe0d5884f45429e6a0bd,Cattle Tyrant,7.8443056,-77.1354444,1994-06-11
635efe0d5884f45429e6a0be,Cattle Tyrant,7.8105618,-77.1482678,1994-06-12
635efe195884f45429e6a1bf,Cattle Tyrant,7.8443056,-77.1354444,1994-07-25
635efe275884f45429e6a301,Cattle Tyrant,4.6123921,-74.3650854,1994-08-15
635efe285884f45429e6a302,Cattle Tyrant,4.6123921,-74.3650854,1994-08-14
635efe285884f45429e6a303,Cattle Tyrant,4.6123921,-74.3650854,1994-08-16
635efe4b5884f45429e6a5ff,Cattle Tyrant,5.8922594,-74.8552877,1994-09-10
