_id,COMMON NAME,LATITUDE,LONGITUDE,OBSERVATION DATE
635ef6f75884f45429e6043a,Yellow-bellied Elaenia,2.4478329,-76.5856934,1970-06-20
635ef6fa5884f45429e6047c,Yellow-bellied Elaenia,2.4478329,-76.5856934,1970-07-04
635ef7125884f45429e6067b,Yellow-bellied Elaenia,2.4570579,-76.7321438,1973-03-09
635ef7185884f45429e60708,Yellow-bellied Elaenia,3.1746858,-75.2793878,1973-03-18
635ef7185884f45429e60709,Yellow-bellied Elaenia,3.1746858,-75.2793878,1973-03-15
635ef71f5884f45429e607b0,Yellow-bellied Elaenia,3.8813708,-76.3508981,1973-04-21
635ef7955884f45429e611da,Yellow-bellied Elaenia,-4.0360433,-70.1065364,1975-05-21
635ef8805884f45429e62547,Yellow-bellied Elaenia,3.5187125,-76.7183104,1975-07-03
635ef8805884f45429e62548,Yellow-bellied Elaenia,3.5187125,-76.7183104,1975-07-03
635ef8805884f45429e62549,Yellow-bellied Elaenia,3.5187125,-76.7183104,1975-07-03
635ef8805884f45429e6254a,Yellow-bellied Elaenia,3.5187125,-76.7183104,1975-07-03
635ef89d5884f45429e627bf,Yellow-bellied Elaenia,11.0419621,-74.2006302,1976-03-19
635ef8a25884f45429e62827,Yellow-bellied Elaenia,5.2260929,-72.3934650,1976-10-11
635ef8ab5884f45429e628f4,Yellow-bellied Elaenia,1.9281057,-76.3004510,1978-01-28
635ef8fd5884f45429e6304e,Yellow-bellied Elaenia,-4.1569908,-69.9353600,1979-08-26
635ef8fd5884f45429e6304f,Yellow-bellied Elaenia,-4.1569908,-69.9353600,1979-08-26
635ef9205884f45429e6336b,Yellow-bellied Elaenia,11.2707200,-74.0730077,1979-08-08
635ef9205884f45429e6336c,Yellow-bellied Elaenia,11.3057760,-73.9470172,1979-08-08
635ef9205884f45429e6336d,Yellow-bellied Elaenia,11.3057760,-73.9470172,1979-08-08
635ef93b5884f45429e635e8,Yellow-bellied Elaenia,3.4335110,-76.6145668,1979-08-21
635ef93b5884f45429e635e9,Yellow-bellied Elaenia,3.4335110,-76.6145668,1979-08-21
635ef93b5884f45429e635ea,Yellow-bellied Elaenia,3.8813708,-76.3508981,1979-08-14
635ef93b5884f45429e635eb,Yellow-bellied Elaenia,3.8813708,-76.3508981,1979-08-14
635ef9465884f45429e636ef,Yellow-bellied Elaenia,2.4478329,-76.5856934,1980-07-13
635ef9515884f45429e637de,Yellow-bellied Elaenia,2.3550135,-76.4938492,1981-12-30
635ef95a5884f45429e638c5,Yellow-bellied Elaenia,11.3057760,-73.9470172,1981-12-16
635ef95a5884f45429e638c6,Yellow-bellied Elaenia,11.2096264,-74.2295023,1981-12-12
635ef95d5884f45429e638fe,Yellow-bellied Elaenia,3.4701142,-76.5416408,1981-12-23
635ef9645884f45429e639b6,Yellow-bellied Elaenia,11.2775234,-73.2956885,1982-03-26
635ef9755884f45429e63b3a,Yellow-bellied Elaenia,10.9921711,-74.5622349,1982-03-24
635ef9795884f45429e63b98,Yellow-bellied Elaenia,6.5644110,-74.9317017,1982-07-17
635ef9795884f45429e63b99,Yellow-bellied Elaenia,6.5644110,-74.9317017,1982-07-18
635ef9895884f45429e63d0b,Yellow-bellied Elaenia,2.5710000,-77.8970000,1983-01-29
635ef9925884f45429e63dea,Yellow-bellied Elaenia,3.4491536,-76.5688705,1984-09-19
635ef9a75884f45429e63fc1,Yellow-bellied Elaenia,3.4641860,-76.6400146,1985-12-24
635ef9b25884f45429e640be,Yellow-bellied Elaenia,11.1490611,-74.2251402,1986-01-12
635ef9b55884f45429e640fc,Yellow-bellied Elaenia,6.2142926,-75.5579406,1986-04-19
635ef9ce5884f45429e64334,Yellow-bellied Elaenia,10.9985586,-74.8000878,1987-01-30
635ef9d55884f45429e643c4,Yellow-bellied Elaenia,4.5493884,-74.5370007,1987-02-14
