_id,COMMON NAME,LATITUDE,LONGITUDE,OBSERVATION DATE
635ef6f35884f45429e603d9,Great Kiskadee,3.9690857,-73.0458342,1970-05-25
635ef7155884f45429e606b7,Great Kiskadee,3.1746858,-75.2793878,1973-03-16
635ef7155884f45429e606b8,Great Kiskadee,3.1746858,-75.2793878,1973-03-15
635ef7155884f45429e606b9,Great Kiskadee,3.1746858,-75.2793878,1973-03-18
635ef71a5884f45429e6072c,Great Kiskadee,3.5440045,-76.3840771,1973-03-06
635ef7205884f45429e607c0,Great Kiskadee,5.2658000,-74.4045000,1973-07-21
635ef7225884f45429e607f2,Great Kiskadee,-4.0867697,-69.9928813,1973-08-24
635ef7225884f45429e607f3,Great Kiskadee,-4.0360433,-70.1065364,1973-08-13
635ef7225884f45429e607f4,Great Kiskadee,-4.2016549,-69.9465327,1973-08-18
635ef72c5884f45429e608da,Great Kiskadee,3.2076000,-76.2429000,1974-03-02
635ef72e5884f45429e608fb,Great Kiskadee,10.4205726,-75.5523583,1974-04-25
635ef7305884f45429e60941,Great Kiskadee,-4.2016549,-69.9465327,1974-07-03
635ef7305884f45429e60942,Great Kiskadee,-4.0360433,-70.1065364,1974-07-05
635ef7315884f45429e60943,Great Kiskadee,-4.1530016,-69.9937248,1974-07-03
635ef73a5884f45429e60a1b,Great Kiskadee,3.4421414,-76.4991760,1974-07-17
635ef7425884f45429e60adf,Great Kiskadee,-4.0193862,-70.1128321,1974-08-18
635ef7425884f45429e60ae0,Great Kiskadee,-4.2016549,-69.9465327,1974-08-05
635ef7425884f45429e60ae1,Great Kiskadee,-4.0193862,-70.1128321,1974-08-22
635ef7425884f45429e60ae2,Great Kiskadee,-4.2016549,-69.9465327,1974-08-06
635ef7425884f45429e60ae3,Great Kiskadee,-4.0360433,-70.1065364,1974-08-27
635ef7425884f45429e60ae4,Great Kiskadee,-4.0360433,-70.1065364,1974-08-09
635ef7505884f45429e60c2d,Great Kiskadee,-3.8747658,-70.2129512,1974-09-20
635ef7505884f45429e60c2e,Great Kiskadee,-4.0360433,-70.1065364,1974-09-28
635ef7505884f45429e60c2f,Great Kiskadee,-4.0360433,-70.1065364,1974-09-11
635ef7505884f45429e60c30,Great Kiskadee,-4.0360433,-70.1065364,1974-09-26
635ef7505884f45429e60c31,Great Kiskadee,-4.0360433,-70.1065364,1974-09-19
635ef75c5884f45429e60d3e,Great Kiskadee,-4.0193862,-70.1128321,1974-10-27
635ef75c5884f45429e60d3f,Great Kiskadee,-4.0193862,-70.1128321,1974-10-29
635ef75c5884f45429e60d40,Great Kiskadee,-4.0360433,-70.1065364,1974-10-24
635ef7715884f45429e60ec1,Great Kiskadee,-4.0360433,-70.1065364,1974-11-15
635ef7725884f45429e60ec2,Great Kiskadee,-4.0193862,-70.1128321,1974-11-11
635ef7725884f45429e60ec3,Great Kiskadee,-4.0193862,-70.1128321,1974-11-06
635ef7725884f45429e60ec4,Great Kiskadee,-4.2016549,-69.9465327,1974-11-22
635ef7725884f45429e60ec5,Great Kiskadee,-4.0360433,-70.1065364,1974-11-12
635ef7725884f45429e60ec6,Great Kiskadee,-4.0193862,-70.1128321,1974-11-18
635ef7725884f45429e60ec7,Great Kiskadee,-4.0360433,-70.1065364,1974-11-13
635ef7725884f45429e60ec8,Great Kiskadee,-4.0193862,-70.1128321,1974-11-05
635ef7725884f45429e60ec9,Great Kiskadee,-4.0193862,-70.1128321,1974-11-20
635ef7725884f45429e60eca,Great Kiskadee,-4.0193862,-70.1128321,1974-11-19
635ef7725884f45429e60ecb,Great Kiskadee,-4.0193862,-70.1128321,1974-11-08
635ef7725884f45429e60ecc,Great Kiskadee,-4.2016549,-69.9465327,1974-11-03
635ef7725884f45429e60ecd,Great Kiskadee,-4.0360433,-70.1065364,1974-11-17
635ef78d5884f45429e6113a,Great Kiskadee,-4.0360433,-70.1065364,1975-05-18
635ef78d5884f45429e6113b,Great Kiskadee,-4.0360433,-70.1065364,1975-05-21
635ef78d5884f45429e6113c,Great Kiskadee,-4.0360433,-70.1065364,1975-05-29
635ef78d5884f45429e6113d,Great Kiskadee,-4.0360433,-70.1065364,1975-05-28
635ef7a75884f45429e61330,Great Kiskadee,-4.0360433,-70.1065364,1975-06-20
635ef7a75884f45429e61331,Great Kiskadee,-4.0193862,-70.1128321,1975-06-19
635ef7a75884f45429e61332,Great Kiskadee,-4.0193862,-70.1128321,1975-06-11
635ef7a75884f45429e61333,Great Kiskadee,-4.0193862,-70.1128321,1975-06-17
635ef7a75884f45429e61334,Great Kiskadee,-4.0193862,-70.1128321,1975-06-24
635ef7a75884f45429e61335,Great Kiskadee,-3.8157594,-70.2541523,1975-06-25
635ef7a75884f45429e61336,Great Kiskadee,-4.0193862,-70.1128321,1975-06-14
635ef7a75884f45429e61337,Great Kiskadee,-4.0193862,-70.1128321,1975-06-16
635ef7a75884f45429e61338,Great Kiskadee,-4.0193862,-70.1128321,1975-06-02
635ef7a75884f45429e61339,Great Kiskadee,-4.0193862,-70.1128321,1975-06-05
635ef7a75884f45429e6133a,Great Kiskadee,-4.0193862,-70.1128321,1975-06-04
635ef7a75884f45429e6133b,Great Kiskadee,-4.0193862,-70.1128321,1975-06-08
635ef7a75884f45429e6133c,Great Kiskadee,-4.0193862,-70.1128321,1975-06-06
635ef7da5884f45429e617b1,Great Kiskadee,-4.2196131,-69.9442660,1975-07-14
635ef7db5884f45429e617b2,Great Kiskadee,-4.1394073,-70.0186844,1975-07-15
635ef7db5884f45429e617b3,Great Kiskadee,-4.0193862,-70.1128321,1975-07-17
635ef7db5884f45429e617b4,Great Kiskadee,-4.1394073,-70.0186844,1975-07-15
635ef7db5884f45429e617b5,Great Kiskadee,-4.1394073,-70.0186844,1975-07-15
635ef7db5884f45429e617b6,Great Kiskadee,-4.2196131,-69.9442660,1975-07-15
635ef7db5884f45429e617b7,Great Kiskadee,-4.2196131,-69.9442660,1975-07-14
635ef7db5884f45429e617b8,Great Kiskadee,-4.0193862,-70.1128321,1975-07-17
635ef7db5884f45429e617b9,Great Kiskadee,-4.0193862,-70.1128321,1975-07-31
635ef7db5884f45429e617ba,Great Kiskadee,-4.0193862,-70.1128321,1975-07-17
635ef7db5884f45429e617bb,Great Kiskadee,-4.2196131,-69.9442660,1975-07-14
635ef7db5884f45429e617bc,Great Kiskadee,-4.2196131,-69.9442660,1975-07-15
635ef7db5884f45429e617bd,Great Kiskadee,-4.0193862,-70.1128321,1975-07-17
635ef7db5884f45429e617be,Great Kiskadee,-4.2196131,-69.9442660,1975-07-14
635ef7db5884f45429e617bf,Great Kiskadee,-4.1394073,-70.0186844,1975-07-15
635ef7db5884f45429e617c0,Great Kiskadee,-4.2196131,-69.9442660,1975-07-15
635ef7db5884f45429e617c1,Great Kiskadee,-4.2196131,-69.9442660,1975-07-15
635ef84f5884f45429e62117,Great Kiskadee,3.5390644,-76.4088993,1975-07-06
635ef84f5884f45429e62118,Great Kiskadee,3.5390644,-76.4088993,1975-07-06
635ef84f5884f45429e62119,Great Kiskadee,3.5390644,-76.4088993,1975-07-06
635ef84f5884f45429e6211a,Great Kiskadee,3.5390644,-76.4088993,1975-07-06
635ef8865884f45429e625cd,Great Kiskadee,-4.0193862,-70.1128321,1975-08-02
635ef8865884f45429e625ce,Great Kiskadee,-4.0360433,-70.1065364,1975-08-10
635ef8865884f45429e625cf,Great Kiskadee,-4.0360433,-70.1065364,1975-08-08
635ef89e5884f45429e627d4,Great Kiskadee,4.1862243,-74.5002061,1976-09-12
635ef8a05884f45429e627fe,Great Kiskadee,5.3411087,-72.4006963,1976-10-09
635ef8a05884f45429e627ff,Great Kiskadee,5.2260929,-72.3934650,1976-10-11
635ef8a45884f45429e62859,Great Kiskadee,10.4002801,-75.0701380,1977-08-18
635ef8a55884f45429e62876,Great Kiskadee,10.4264494,-75.1215506,1977-09-25
635ef8a55884f45429e62877,Great Kiskadee,10.4903438,-75.1164865,1977-09-06
635ef8a85884f45429e628b3,Great Kiskadee,9.4271326,-75.6243467,1977-11-10
635ef8aa5884f45429e628e0,Great Kiskadee,4.2130697,-74.8509147,1977-12-27
635ef8ab5884f45429e62902,Great Kiskadee,4.4228831,-75.2385030,1978-01-21
635ef8ab5884f45429e62903,Great Kiskadee,4.4228831,-75.2385030,1978-01-19
635ef8ae5884f45429e62940,Great Kiskadee,4.4267315,-75.2153957,1978-03-26
635ef8ae5884f45429e62948,Great Kiskadee,3.5004849,-76.3493371,1978-04-15
635ef8ae5884f45429e62949,Great Kiskadee,3.5004849,-76.3493371,1978-04-15
635ef8b55884f45429e629c5,Great Kiskadee,1.6155252,-75.5887658,1978-09-10
635ef8c35884f45429e62b08,Great Kiskadee,3.8586635,-67.9081275,1978-09-26
635ef8c35884f45429e62b09,Great Kiskadee,3.8586635,-67.9081275,1978-09-20
635ef8c35884f45429e62b0a,Great Kiskadee,3.8586635,-67.9081275,1978-09-18
635ef8d65884f45429e62ca0,Great Kiskadee,4.4159216,-76.1360654,1978-12-27
635ef8e75884f45429e62e3a,Great Kiskadee,-4.0360433,-70.1065364,1979-08-24
635ef8e75884f45429e62e3b,Great Kiskadee,-4.1569908,-69.9353600,1979-08-23
635ef8e75884f45429e62e3c,Great Kiskadee,-4.1569908,-69.9353600,1979-08-22
635ef8e75884f45429e62e3d,Great Kiskadee,-4.1569908,-69.9353600,1979-08-26
635ef8e75884f45429e62e3e,Great Kiskadee,-4.1569908,-69.9353600,1979-08-23
635ef8e75884f45429e62e3f,Great Kiskadee,-4.0360433,-70.1065364,1979-08-24
635ef8e75884f45429e62e40,Great Kiskadee,-4.0360433,-70.1065364,1979-08-25
635ef8e75884f45429e62e41,Great Kiskadee,-4.1569908,-69.9353600,1979-08-22
635ef8e75884f45429e62e42,Great Kiskadee,-4.1569908,-69.9353600,1979-08-26
635ef8e75884f45429e62e43,Great Kiskadee,-4.0360433,-70.1065364,1979-08-25
635ef9125884f45429e63230,Great Kiskadee,11.3057760,-73.9470172,1979-08-08
635ef9125884f45429e63231,Great Kiskadee,11.3057760,-73.9470172,1979-08-13
635ef9135884f45429e63232,Great Kiskadee,11.3057760,-73.9470172,1979-08-08
635ef9135884f45429e63233,Great Kiskadee,11.2707200,-74.0730077,1979-08-08
635ef9135884f45429e63234,Great Kiskadee,11.1113143,-74.0549111,1979-08-09
635ef9135884f45429e63235,Great Kiskadee,11.3057760,-73.9470172,1979-08-13
635ef9135884f45429e63236,Great Kiskadee,10.9977425,-74.6949291,1979-08-07
635ef92c5884f45429e6348c,Great Kiskadee,3.5008514,-76.7214584,1979-08-20
635ef92c5884f45429e6348d,Great Kiskadee,3.5008514,-76.7214584,1979-08-20
635ef92c5884f45429e6348e,Great Kiskadee,3.8813708,-76.3508981,1979-08-14
635ef92c5884f45429e6348f,Great Kiskadee,3.8813708,-76.3508981,1979-08-14
635ef9425884f45429e63687,Great Kiskadee,-4.2231703,-69.9449793,1980-03-02
635ef9445884f45429e636c6,Great Kiskadee,-4.2181370,-69.9430498,1980-07-07
635ef9475884f45429e63701,Great Kiskadee,4.1124042,-73.6055738,1980-12-27
635ef9475884f45429e63705,Great Kiskadee,4.4159216,-76.1360654,1980-12-20
635ef9485884f45429e63721,Great Kiskadee,-4.2181370,-69.9430498,1981-07-13
635ef9545884f45429e63839,Great Kiskadee,11.2096264,-74.2295023,1981-12-11
635ef9545884f45429e6383a,Great Kiskadee,11.2096264,-74.2295023,1981-12-12
635ef95b5884f45429e638e0,Great Kiskadee,3.4701142,-76.5416408,1981-12-23
635ef95f5884f45429e63941,Great Kiskadee,11.3064630,-73.1109250,1982-03-26
635ef96a5884f45429e63a4c,Great Kiskadee,10.9921711,-74.5622349,1982-03-24
635ef96a5884f45429e63a4d,Great Kiskadee,11.3057760,-73.9470172,1982-03-21
635ef96a5884f45429e63a4e,Great Kiskadee,11.0337740,-74.2082936,1982-03-24
635ef9765884f45429e63b4f,Great Kiskadee,2.5847140,-76.0344410,1982-05-11
635ef97c5884f45429e63bd6,Great Kiskadee,6.4917199,-74.4013164,1982-08-28
635ef9855884f45429e63caf,Great Kiskadee,3.8943041,-76.3021114,1982-12-23
635ef9915884f45429e63dc0,Great Kiskadee,3.4491536,-76.5688705,1984-09-19
635ef99e5884f45429e63efd,Great Kiskadee,3.6087352,-76.8724442,1985-12-25
635ef99e5884f45429e63efe,Great Kiskadee,3.8406017,-76.3903427,1985-12-23
635ef99e5884f45429e63eff,Great Kiskadee,3.6160872,-76.8839664,1985-12-26
